sample_id,dsid,file,filename,descriptor,generator,simulation_config,xsec_pb,k_factor,filter_eff,sumw,sumw2,num_events,entries,effective_lumi_fb
700344,700344,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700344.Sh_2211_Wtaunu_L_maxHTpTV2_BFilter.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700344.Sh_2211_Wtaunu_L_maxHTpTV2_BFilter.GamGam.root,Sh_2211_Wtaunu_L_maxHTpTV2_BFilter,Sh,2211_Wtaunu_L_maxHTpTV2_BFilter,7680.0,1.0,0.009011,141445078974464.0,1.0151915848219216e+23,5117000,4980,2043871711.4045792
700345,700345,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700345.Sh_2211_Wtaunu_L_maxHTpTV2_CFilterBVeto.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700345.Sh_2211_Wtaunu_L_maxHTpTV2_CFilterBVeto.GamGam.root,Sh_2211_Wtaunu_L_maxHTpTV2_CFilterBVeto,Sh,2211_Wtaunu_L_maxHTpTV2_CFilterBVeto,7680.0,1.0,0.146033,1827249144725504.0,1.395964384519289e+24,24321000,12358,1629241785.894056
700346,700346,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700346.Sh_2211_Wtaunu_L_maxHTpTV2_CVetoBVeto.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700346.Sh_2211_Wtaunu_L_maxHTpTV2_CVetoBVeto.GamGam.root,Sh_2211_Wtaunu_L_maxHTpTV2_CVetoBVeto,Sh,2211_Wtaunu_L_maxHTpTV2_CVetoBVeto,7680.0,1.0,0.847471,9296746893017088.0,7.888414868676427e+24,57130000,21515,1428383883.7690022
700347,700347,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700347.Sh_2211_Wtaunu_H_maxHTpTV2_BFilter.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700347.Sh_2211_Wtaunu_H_maxHTpTV2_BFilter.GamGam.root,Sh_2211_Wtaunu_H_maxHTpTV2_BFilter,Sh,2211_Wtaunu_H_maxHTpTV2_BFilter,14126.0,1.0,0.008678,197643937513472.0,1.194334540753817e+23,7066000,8836,1612295529.2326589
700348,700348,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700348.Sh_2211_Wtaunu_H_maxHTpTV2_CFilterBVeto.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700348.Sh_2211_Wtaunu_H_maxHTpTV2_CFilterBVeto.GamGam.root,Sh_2211_Wtaunu_H_maxHTpTV2_CFilterBVeto,Sh,2211_Wtaunu_H_maxHTpTV2_CFilterBVeto,14126.0,1.0,0.143372,574905908723712.0,4.366825558607358e+23,7656000,5387,283865901.0703976
700349,700349,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700349.Sh_2211_Wtaunu_H_maxHTpTV2_CVetoBVeto.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700349.Sh_2211_Wtaunu_H_maxHTpTV2_CVetoBVeto.GamGam.root,Sh_2211_Wtaunu_H_maxHTpTV2_CVetoBVeto,Sh,2211_Wtaunu_H_maxHTpTV2_CVetoBVeto,14126.0,1.0,0.847457,9302747601960960.0,7.892020639689284e+24,57158000,30366,777095447.6482478
700352,700352,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700352.Sh_2211_pTZ100_Zqqgamma.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700352.Sh_2211_pTZ100_Zqqgamma.GamGam.root,Sh_2211_pTZ100_Zqqgamma,Sh,2211_pTZ100_Zqqgamma,4.5571,1.0,1.0,25153638400.0,6467480402788352.0,360000,6932,5519659.081433367
700353,700353,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700353.Sh_2211_pTZ100_Zbbgamma.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700353.Sh_2211_pTZ100_Zbbgamma.GamGam.root,Sh_2211_pTZ100_Zbbgamma,Sh,2211_pTZ100_Zbbgamma,1.28,1.0,1.0,3160857344.0,283830833381376.0,160000,2610,2469419.8
700358,700358,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700358.Sh_2211_Zee2jets_Min_N_TChannel.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700358.Sh_2211_Zee2jets_Min_N_TChannel.GamGam.root,Sh_2211_Zee2jets_Min_N_TChannel,Sh,2211_Zee2jets_Min_N_TChannel,0.77937,1.0,1.0,470654144.0,1246448713728.0,180000,371,603890.5064346844
700359,700359,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700359.Sh_2211_Zmm2jets_Min_N_TChannel.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700359.Sh_2211_Zmm2jets_Min_N_TChannel.GamGam.root,Sh_2211_Zmm2jets_Min_N_TChannel,Sh,2211_Zmm2jets_Min_N_TChannel,0.77941,1.0,1.0,392274560.0,1038285537280.0,150000,30,503296.80142672017
700360,700360,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700360.Sh_2211_Ztt2jets_Min_N_TChannel.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700360.Sh_2211_Ztt2jets_Min_N_TChannel.GamGam.root,Sh_2211_Ztt2jets_Min_N_TChannel,Sh,2211_Ztt2jets_Min_N_TChannel,0.77911,1.0,1.0,389735200.0,1028102619136.0,150000,220,500231.28954833077
700361,700361,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700361.Sh_2211_Znunu2jets_Min_N_TChannel.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700361.Sh_2211_Znunu2jets_Min_N_TChannel.GamGam.root,Sh_2211_Znunu2jets_Min_N_TChannel,Sh,2211_Znunu2jets_Min_N_TChannel,3.6571,1.0,1.0,2838762240.0,27181361135616.0,300000,73,776233.1464821853
700362,700362,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700362.Sh_2211_Wenu2jets_Min_N_TChannel.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700362.Sh_2211_Wenu2jets_Min_N_TChannel.GamGam.root,Sh_2211_Wenu2jets_Min_N_TChannel,Sh,2211_Wenu2jets_Min_N_TChannel,8.5022,1.0,1.0,14090262528.0,250698281254912.0,800000,505,1657249.0094328525
700363,700363,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700363.Sh_2211_Wmunu2jets_Min_N_TChannel.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700363.Sh_2211_Wmunu2jets_Min_N_TChannel.GamGam.root,Sh_2211_Wmunu2jets_Min_N_TChannel,Sh,2211_Wmunu2jets_Min_N_TChannel,8.5027,1.0,1.0,15872384000.0,282252365791232.0,901000,151,1866746.3276371034
700364,700364,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700364.Sh_2211_Wtaunu2jets_Min_N_TChannel.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700364.Sh_2211_Wtaunu2jets_Min_N_TChannel.GamGam.root,Sh_2211_Wtaunu2jets_Min_N_TChannel,Sh,2211_Wtaunu2jets_Min_N_TChannel,8.5013,1.0,1.0,12846462464.0,238543976792064.0,699000,311,1511117.4131015255
700398,700398,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700398.Sh_2211_mumugamma.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700398.Sh_2211_mumugamma.GamGam.root,Sh_2211_mumugamma,Sh,2211_mumugamma,103.22,1.0,1.0,19465209118720.0,3.9934031313431324e+20,7500000,15464,188579820.95252857
700399,700399,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700399.Sh_2211_eegamma.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700399.Sh_2211_eegamma.GamGam.root,Sh_2211_eegamma,Sh,2211_eegamma,103.18,1.0,1.0,19110482018304.0,3.8911725083183337e+20,7490000,86717,185214983.70133746
700400,700400,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700400.Sh_2211_tautaugamma.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700400.Sh_2211_tautaugamma.GamGam.root,Sh_2211_tautaugamma,Sh,2211_tautaugamma,103.33,1.0,1.0,17924613013504.0,3.433912439414897e+20,7500000,73646,173469592.69819027
700401,700401,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700401.Sh_2211_nunugamma.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700401.Sh_2211_nunugamma.GamGam.root,Sh_2211_nunugamma,Sh,2211_nunugamma,56.438,1.0,1.0,6433371783168.0,1.6724419142133324e+20,4102000,15512,113990073.76533541
700402,700402,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700402.Sh_2211_munugamma.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700402.Sh_2211_munugamma.GamGam.root,Sh_2211_munugamma,Sh,2211_munugamma,364.84,1.0,1.0,295978822270976.0,2.946121696340548e+22,26460000,68486,811256502.2228265
700403,700403,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700403.Sh_2211_enugamma.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700403.Sh_2211_enugamma.GamGam.root,Sh_2211_enugamma,Sh,2211_enugamma,364.83,1.0,1.0,289593919799296.0,2.8103026894137316e+22,26554000,182846,793777704.1342434
700404,700404,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700404.Sh_2211_taunugamma.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700404.Sh_2211_taunugamma.GamGam.root,Sh_2211_taunugamma,Sh,2211_taunugamma,364.84,1.0,1.0,261290518904832.0,2.284891517838478e+22,26520000,149633,716178376.5618682
700442,700442,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700442.Sh_2211_gamma2jets_pTy140_Min_N_TChannel.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700442.Sh_2211_gamma2jets_pTy140_Min_N_TChannel.GamGam.root,Sh_2211_gamma2jets_pTy140_Min_N_TChannel,Sh,2211_gamma2jets_pTy140_Min_N_TChannel,1.388,1.0,1.0,2068857216.0,43401693102080.0,100000,2484,1490531.1354466858
700467,700467,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700467.Sh_2211_Zee_maxHTpTV2_m10_40_pT5_BFilter.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700467.Sh_2211_Zee_maxHTpTV2_m10_40_pT5_BFilter.GamGam.root,Sh_2211_Zee_maxHTpTV2_m10_40_pT5_BFilter,Sh,2211_Zee_maxHTpTV2_m10_40_pT5_BFilter,7896.7,1.0,0.001938,1461860368384.0,5.858885807264865e+19,620000,549,95522676.00071162
700468,700468,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700468.Sh_2211_Zee_maxHTpTV2_m10_40_pT5_CFilterBVeto.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700468.Sh_2211_Zee_maxHTpTV2_m10_40_pT5_CFilterBVeto.GamGam.root,Sh_2211_Zee_maxHTpTV2_m10_40_pT5_CFilterBVeto,Sh,2211_Zee_maxHTpTV2_m10_40_pT5_CFilterBVeto,7896.3,1.0,0.038038,35742913036288.0,1.7487174371655486e+21,3672000,2067,119000457.34430428
700469,700469,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700469.Sh_2211_Zee_maxHTpTV2_m10_40_pT5_CVetoBVeto.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700469.Sh_2211_Zee_maxHTpTV2_m10_40_pT5_CVetoBVeto.GamGam.root,Sh_2211_Zee_maxHTpTV2_m10_40_pT5_CVetoBVeto,Sh,2211_Zee_maxHTpTV2_m10_40_pT5_CVetoBVeto,7896.1,1.0,0.325467,905946796654592.0,4.494171123407489e+22,38497000,13163,352519457.4785426
700470,700470,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700470.Sh_2211_Zmumu_maxHTpTV2_m10_40_pT5_BFilter.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700470.Sh_2211_Zmumu_maxHTpTV2_m10_40_pT5_BFilter.GamGam.root,Sh_2211_Zmumu_maxHTpTV2_m10_40_pT5_BFilter,Sh,2211_Zmumu_maxHTpTV2_m10_40_pT5_BFilter,7897.4,1.0,0.001879,1441748680704.0,5.451824612429634e+19,667000,322,97158018.10049975
700471,700471,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700471.Sh_2211_Zmumu_maxHTpTV2_m10_40_pT5_CFilterBVeto.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700471.Sh_2211_Zmumu_maxHTpTV2_m10_40_pT5_CFilterBVeto.GamGam.root,Sh_2211_Zmumu_maxHTpTV2_m10_40_pT5_CFilterBVeto,Sh,2211_Zmumu_maxHTpTV2_m10_40_pT5_CFilterBVeto,7897.3,1.0,0.039764,34292460683264.0,1.584745601255686e+21,3676000,884,109201837.99084166
700472,700472,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700472.Sh_2211_Zmumu_maxHTpTV2_m10_40_pT5_CVetoBVeto.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700472.Sh_2211_Zmumu_maxHTpTV2_m10_40_pT5_CVetoBVeto.GamGam.root,Sh_2211_Zmumu_maxHTpTV2_m10_40_pT5_CVetoBVeto,Sh,2211_Zmumu_maxHTpTV2_m10_40_pT5_CVetoBVeto,7896.3,1.0,0.273266,866334888951808.0,4.056668856682526e+22,38529000,4629,401491693.89084715
700488,700488,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700488.Sh_2211_WlvWqq.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700488.Sh_2211_WlvWqq.GamGam.root,Sh_2211_WlvWqq,Sh,2211_WlvWqq,109.28,1.0,0.438489,983201914880.0,8.945159740640461e+17,3531000,1849,20518392.171770148
700489,700489,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700489.Sh_2211_WlvZqq.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700489.Sh_2211_WlvZqq.GamGam.root,Sh_2211_WlvZqq,Sh,2211_WlvZqq,8.5822,1.0,1.0,18287424512.0,1741054181113856.0,665000,489,2130855.085176295
700490,700490,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700490.Sh_2211_WlvZbb.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700490.Sh_2211_WlvZbb.GamGam.root,Sh_2211_WlvZbb,Sh,2211_WlvZbb,2.4126,1.0,1.0,1549026432.0,41359733948416.0,200000,106,642056.8813727929
700491,700491,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700491.Sh_2211_WqqZvv.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700491.Sh_2211_WqqZvv.GamGam.root,Sh_2211_WqqZvv,Sh,2211_WqqZvv,6.5437,1.0,1.0,11100744704.0,819739655929856.0,529000,186,1696401.8374925498
700492,700492,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700492.Sh_2211_WqqZll.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700492.Sh_2211_WqqZll.GamGam.root,Sh_2211_WqqZll,Sh,2211_WqqZll,3.3048,1.0,1.0,2547536128.0,94020684480512.0,240000,408,770859.3948196563
700493,700493,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700493.Sh_2211_ZqqZll.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700493.Sh_2211_ZqqZll.GamGam.root,Sh_2211_ZqqZll,Sh,2211_ZqqZll,6.3016,1.0,0.263409,4818490368.0,390994864373760.0,200000,271,2902883.140888683
700494,700494,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700494.Sh_2211_ZbbZll.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700494.Sh_2211_ZbbZll.GamGam.root,Sh_2211_ZbbZll,Sh,2211_ZbbZll,0.97459,1.0,0.479037,637236736.0,7769702793216.0,170000,193,1364928.1626558674
700495,700495,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700495.Sh_2211_ZqqZvv.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700495.Sh_2211_ZqqZvv.GamGam.root,Sh_2211_ZqqZvv,Sh,2211_ZqqZvv,8.3576,1.0,0.392694,9652046848.0,1027942574456832.0,300000,73,2940922.457736211
700496,700496,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700496.Sh_2211_ZbbZvv.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700496.Sh_2211_ZbbZvv.GamGam.root,Sh_2211_ZbbZvv,Sh,2211_ZbbZvv,1.8775,1.0,0.491171,721182208.0,17454472364032.0,100000,18,782046.0758659634
700507,700507,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700507.Sh_2211_pTW140_Wqqgamma.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700507.Sh_2211_pTW140_Wqqgamma.GamGam.root,Sh_2211_pTW140_Wqqgamma,Sh,2211_pTW140_Wqqgamma,0.68358,1.0,1.0,1217607424.0,49504002768896.0,130000,4671,1781221.5453933703
700587,700587,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700587.Sh_2212_lllljj.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700587.Sh_2212_lllljj.GamGam.root,Sh_2212_lllljj,Sh,2212_lllljj,0.01151,1.0,1.0,361520896.0,1898651713536.0,99000,136,31409287.22849696
700588,700588,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700588.Sh_2212_lllvjj.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700588.Sh_2212_lllvjj.GamGam.root,Sh_2212_lllvjj,Sh,2212_lllvjj,0.048453,1.0,1.0,628408832.0,13836306350080.0,40000,66,12969451.468433326
700589,700589,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700589.Sh_2212_llvvjj_os.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700589.Sh_2212_llvvjj_os.GamGam.root,Sh_2212_llvvjj_os,Sh,2212_llvvjj_os,0.19336,1.0,1.0,401865632.0,3312089300992.0,50000,40,2078328.671907323
700590,700590,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700590.Sh_2212_llvvjj_ss.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700590.Sh_2212_llvvjj_ss.GamGam.root,Sh_2212_llvvjj_ss,Sh,2212_llvvjj_ss,0.045598,1.0,1.0,360914656.0,1410287271936.0,97000,81,7915142.243080837
700591,700591,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700591.Sh_2212_lllljj_Int.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700591.Sh_2212_lllljj_Int.GamGam.root,Sh_2212_lllljj_Int,Sh,2212_lllljj_Int,0.002314,1.0,1.0,2680690.5,266825875456.0,19980,19,1158466.0760587726
700592,700592,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700592.Sh_2212_lllvjj_Int.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700592.Sh_2212_lllvjj_Int.GamGam.root,Sh_2212_lllvjj_Int,Sh,2212_lllvjj_Int,0.007744,1.0,1.0,6349754.0,818484740096.0,19990,29,819957.902892562
700600,700600,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700600.Sh_2212_llll.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700600.Sh_2212_llll.GamGam.root,Sh_2212_llll,Sh,2212_llll,1.2974,1.0,1.0,8900161536.0,732258503753728.0,250000,204,6859998.100817018
700603,700603,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700603.Sh_2212_llvv_ss.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700603.Sh_2212_llvv_ss.GamGam.root,Sh_2212_llvv_ss,Sh,2212_llvv_ss,0.022206,1.0,1.0,24370672.0,5004697600.0,120000,185,1097481.401423039
700709,700709,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700709.Sh_2212_lvgammajj.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700709.Sh_2212_lvgammajj.GamGam.root,Sh_2212_lvgammajj,Sh,2212_lvgammajj,1.781,1.0,1.0,9186208768.0,568110759280640.0,150000,843,5157893.7495788885
700794,700794,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700794.Sh_2214_Ztautau_maxHTpTV2_CVetoBVeto.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700794.Sh_2214_Ztautau_maxHTpTV2_CVetoBVeto.GamGam.root,Sh_2214_Ztautau_maxHTpTV2_CVetoBVeto,Sh,2214_Ztautau_maxHTpTV2_CVetoBVeto,2239.6,1.0,0.845961,721456440803328.0,5.896472687906787e+22,50055000,70965,380793313.8214734
700849,700849,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700849.Sh_2214_Zqq_ptZ_200_ECMS.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700849.Sh_2214_Zqq_ptZ_200_ECMS.GamGam.root,Sh_2214_Zqq_ptZ_200_ECMS,Sh,2214_Zqq_ptZ_200_ECMS,47.467,1.0,1.0,1558654779392.0,7.701406824548794e+18,3480000,6297,32836597.623443656
700855,700855,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_700855.Sh_2214_Zbb_ptZ_200_ECMS.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_700855.Sh_2214_Zbb_ptZ_200_ECMS.GamGam.root,Sh_2214_Zbb_ptZ_200_ECMS,Sh,2214_Zbb_ptZ_200_ECMS,13.354,1.0,1.0,131654066176.0,1.8646607387531674e+17,1050000,1918,9858773.863711247
801976,801976,input-data/MC/ODEO_FEB2025_v0_GamGam_mc_801976.Py8EG_A14NNPDF23LO_Zprime_NoInt_tautau_SSM3000.GamGam.root,ODEO_FEB2025_v0_GamGam_mc_801976.Py8EG_A14NNPDF23LO_Zprime_NoInt_tautau_SSM3000.GamGam.root,Py8EG_A14NNPDF23LO_Zprime_NoInt_tautau_SSM3000,Py8EG,A14NNPDF23LO_Zprime_NoInt_tautau_SSM3000,1.2465,1.0,1.0,40000.0,40000.0,40000,300,32.089851584436424
